project,fileName,line,column,killed.0.0,survived.0.0,timeout.0.0,replacements.0.0,killed.0.25,survived.0.25,timeout.0.25,replacements.0.25,killed.0.5,survived.0.5,timeout.0.5,replacements.0.5,killed.0.75,survived.0.75,timeout.0.75,replacements.0.75,killed.1.0,survived.1.0,timeout.1.0,replacements.1.0
q,q.js,937,16,0,2,0,"callback.fapply
callback.fbind",,,,,0,1,0,callback.fapply,,,,,0,1,0,callback.fcannel
q,q.js,937,31,0,3,0,"null
undefined
""foo""",0,3,0,"null
undefined
""foo""",0,3,0,"undefined
null
""foo""",,,,,0,2,0,"null
undefined"
q,q.js,937,50,0,2,0,"null
undefined",0,2,0,"null
undefined",0,3,0,"null
undefined
0",,,,,0,2,0,"rejected(exception)
fulfilled"
q,q.js,959,12,0,3,0,"Q(value).then(rejected, fulfilled, progressed)
Q(value).then(fulfilled, rejected, progressed, null)
Q(value).then(rejected, fulfilled, progressed, undefined)",0,3,0,"Q.reject
Q.resolve
Q.defer",0,3,0,"Q(value).then(rejected, fulfilled, progressed)
Q(value).then(rejected, progressed, fulfilled)
Q(value).then(progressed, fulfilled, rejected)",,,,,0,1,0,"Q(value).then(fulfilled, rejected, progressed.bind(null))"
q,q.js,959,14,0,1,0,0,0,3,0,"null
undefined
0",0,3,0,"value.then(undefined)
value.then(function () {
  throw ""error"";
})
undefined",,,,,0,2,0,"undefined
0"
q,q.js,959,26,0,3,0,"rejected
undefined
null",0,3,0,"rejected
undefined
null",0,3,0,"rejected
deferred
undefined",,,,,0,3,0,"undefined
Promise.reject()
() => {}"
q,q.js,959,37,0,2,0,"fulfilled
undefined",0,3,0,"rejected(new Error(""error""))
rejected(null)
resolved",0,1,0,resolved,,,,,0,3,0,"fulfilled
_rejected
null"
q,q.js,959,47,0,3,0,"null
undefined
function () {}",0,3,0,"function () {}
function (value) {
  return value + 1;
}
function (value) {
  throw new Error(""test"");
}",0,3,0,"rejected
undefined
null",,,,,0,3,0,"null
void 0
Q.resolve(progressed(value))"
q,q.js,963,22,0,3,0,"function () {
  return null;
}
function () {
  return undefined;
}
function () {
  return 0;
}",0,3,0,"function () {
  return undefined;
}
function () {
  return null;
}
function () {
  return !value;
}",0,2,1,"function () {
  return null;
}
function () {
  return undefined;
}
function () {
  return value + 1;
}",,,,,0,3,0,"function () {
  return null;
}
function () {
  return {};
}
function () {
  return undefined;
}"
q,q.js,967,12,0,3,0,"Q.reject
Q.resolve
Q.defer",0,3,0,"Q.reject
Q.resolve
Q.defer",,,,,,,,,0,3,0,"__proto__
prototype
Promise"
q,q.js,967,14,0,3,0,"null
undefined
0",0,3,0,"null
undefined
0",0,0,3,"Q.defer()
Q.resolve(value)
Q.reject(value)",,,,,0,3,0,"Q.reject(""error"")
void 0
""hello world"""
q,q.js,967,35,0,3,0,"null
undefined
0",0,3,0,"null
undefined
0",0,0,3,"null
0
undefined",,,,,0,3,0,"null
undefined
false"
q,q.js,971,22,0,3,0,"function () {
  return reason;
}
function () {
  return new Error(reason);
}
function () {
  throw new Error(""Reason: "" + reason);
}",0,3,0,"function () {
  return reason;
}
function () {
  throw new Error(reason);
}
function () {
  throw reason + 1;
}",0,3,0,"function () {
  throw reason.message;
}
function () {
  return reason;
}
function () {
  throw new Error(reason);
}",,,,,0,3,0,"function () {
  throw new Error(reason);
}
function () {
  if (typeof reason === ""string"") {
    throw new Error(reason);
  } else {
    return reason;
  }
}
function () {
  return reason;
}"
q,q.js,975,14,0,3,0,"null
undefined
0",0,3,0,"null
undefined
0",0,3,0,"null
0
undefined",,,,,0,3,0,"null
undefined
0"
q,q.js,975,34,0,3,0,"null
undefined
""error""",0,3,0,"null
undefined
0",0,3,0,"null
undefined
""rejected""",,,,,,,,
q,q.js,991,9,0,1,0,isRejected,0,2,0,"isRejected
isFulfilled",0,3,0,"isPromise(value) && value.inspect().state === ""pending""
isPromise(value) && value.inspect().state === ""fulfilled""
isPromise(value) && value.inspect().state === ""rejected""",,,,,0,1,0,1
q,q.js,991,19,0,3,0,"value + 1
value * 2
value - 1",0,3,0,"value + 1
value * 2
value - 1",0,3,0,"value - 1
value + 1
value * 2",,,,,0,3,0,"{}
null
0"
q,q.js,1011,12,3,0,0,"isArray
isFunction
isString",3,0,0,"isFunction
isArray
isString",3,0,0,"isNumber
isString
isArray",,,,,2,0,0,"typeof object
object instanceof Object"
q,q.js,1011,21,3,0,0,"object.then
object.then(function () {
  return value;
})
object.then(function () {
  throw reason;
})",3,0,0,"object.then
object.then(function () {
  return value;
})
object.then(function () {
  throw reason;
})",3,0,0,"object.valueOf()
object.toString()
object[Symbol.toPrimitive]('default')",,,,,2,0,0,"object.x
object[0]"
q,q.js,993,13,0,3,0,"inspected.state === ""rejected""
inspected.value === undefined
inspected.state === ""pending""",0,3,0,"inspected.state === ""rejected""
inspected.value === undefined
inspected.value === null",0,3,0,"inspected.state === ""pending""
inspected.state === ""rejected""
inspected.state !== ""fulfilled""",,,,,0,3,0,"inspected.value === void 0
inspected.state !== ""pending""
inspected.state !== ""fulfilled"" && inspected.state !== ""rejected"""
q,q.js,1020,12,0,3,0,"isPromiseAlike
!isPromise
isFulfilled",0,3,0,"isPromiseAlike
isFulfilled
isRejected",0,3,0,"isPromiseAlike
!isPromise
isFulfilled",,,,,0,1,0,isPromise = 1
q,q.js,1020,22,0,2,0,"object.inspect().state === ""rejected""
object.inspect().value === ""rejected""",0,3,0,"null
undefined
{}",1,2,0,"object.then()
object.finally()
object.catch()",,,,,0,3,0,"function () {
  return;
}
true
null"
q,q.js,1033,13,0,3,0,"!isPromise
isPromiseAlike
isFulfilled",0,3,0,"isPromiseAlike
!isPromise
isFulfilled",0,3,0,"isPromiseAlike
isFulfilled
isRejected",,,,,0,2,0,"isPromise === false
isPromise !== true"
q,q.js,1033,23,0,3,0,"object.inspect().state === ""rejected""
object.inspect().state === ""fulfilled""
object.inspect().state === ""pending""",0,3,0,"object.valueOf()
!object
object.toString()",0,3,0,"!object
object.valueOf()
object.toString()",,,,,0,3,0,"typeof object !== ""object""
object === undefined
object !== null"
q,q.js,1037,12,0,3,0,"this.inspect.state
this.inspect.value
this.inspect.reason",0,3,0,"this.inspect.state
this.inspect.value
this.inspect.reason",0,2,0,"this.inspect.state
this.inspect.value",,,,,0,3,0,"this.done
this.fail
this.caught"
q,q.js,1045,12,0,3,0,"isPromiseAlike
!isPromise
isFulfilled",0,3,0,"isPromiseAlike
!isPromise
isFulfilled",0,3,0,"isPending
isPromiseAlike
!isPromise",,,,,,,,
q,q.js,1045,22,0,3,0,"object.inspect().state === ""rejected""
object.state === ""rejected""
object.inspect().state === ""fulfilled""",0,3,0,"object.then()
object.inspect()
object.valueOf()",0,3,0,"isPromise(object) && object.inspect().state === ""rejected""
isPromise(object) && object.inspect().state === ""fulfilled""
isPromise(object) && object.inspect().state === ""pending""",,,,,0,3,0,"promise
rejection
inspected"
q,q.js,1067,9,0,2,0,"trackUnhandledRejections === false
!trackUnhandledRejections.valueOf()",0,3,0,"trackUnhandledRejections === true
trackUnhandledRejections !== false
trackUnhandledRejections === false",0,2,0,"trackUnhandledRejections && untrackRejection
trackUnhandledRejections",,,,,0,3,0,"trackUnhandledRejections || Date.now() >= 1000
trackUnhandledRejections && Date.now() >= 1000
!trackUnhandledRejections || Date.now() >= 1000"
q,q.js,1073,9,0,3,0,"trackUnhandledRejections === false
typeof trackUnhandledRejections === ""boolean""
trackUnhandledRejections !== true",0,3,0,"trackUnhandledRejections !== true
trackUnhandledRejections === false
typeof trackUnhandledRejections === ""undefined""",0,3,0,"!trackUnhandledRejections != false
trackUnhandledRejections == false
trackUnhandledRejections === false",,,,,0,3,0,"trackUnhandledRejections == false
trackUnhandledRejections != false
trackUnhandledRejections === true"
q,q.js,1078,17,0,3,0,"array_indexOf(unhandledRejections, reason)
array_indexOf(reportedUnhandledRejections, promise)
array_indexOf(unhandledReasons, promise)",0,3,0,"array_indexOf(unhandledRejections.length, promise)
array_indexOf(promise.isRejected())
array_indexOf(unhandledRejections.indexOf(promise) !== -1)",0,2,0,"unhandledRejections.includes(promise)
unhandledRejections.indexOf(promise) > -1",,,,,1,2,0,"array_includes(unhandledRejections, promise)
array_indexOf(unhandledRejections, promise) >= 0
array_indexOf(unhandledRejections, promise) > -1"
q,q.js,1078,31,0,3,0,"unhandledReasons
reportedUnhandledRejections
trackUnhandledRejections",0,3,0,"unhandledReasons
reportedUnhandledRejections
trackUnhandledRejections",1,2,0,"rejection
unhandledReasons
reportedUnhandledRejections",,,,,2,1,0,"null
undefined
NaN"
q,q.js,1078,52,0,3,0,"promise.then(function () {
  throw new Error(""test"");
})
promise.then(function () {
  return Q.reject(""test"");
})
promise.then(function () {
  return Q.resolve(""test"");
})",,,,,1,2,0,"promise.finally()
promise.then()
promise.catch()",,,,,1,1,0,"promise.catch(fake)
Q.nextTick"
q,q.js,1079,17,0,2,0,"process.emit(""rejectionHandled"", reason, promise)
process.emit(""unhandledRejection"", reason, null)",0,2,1,"process.emit(""rejectionHandled"", reason, promise)
process.emit(""unhandledRejection"", reason, null)
process.emit(""unhandledRejection"", reason, Q.reject(reason))",0,3,0,"process.emit(""rejectionHandled"", reason, promise)
process.emit(""rejectionHandled"", reason, null)
process.emit(""unhandledRejection"", reason, null)",,,,,0,3,0,"process.emit(""handledRejection"", reason, promise)
process.emit(""rejection"", reason, promise)
process.emit(""unhandledRejection"", reason, promise, 1000)"
q,q.js,1079,30,0,3,0,"""unhandledRejection"" + ""foo""
""unhandledRejection"" + ""bar""
""unhandledRejection"" + ""baz""",0,2,0,"""unhandledRejection"" + 1
""unhandledRejection"" + ""1""",0,2,0,"""rejectionHandled""
""rejection""",,,,,0,2,0,"""unhandledRejection123""
""unhandledRejectionRejection"""
q,q.js,1079,52,0,3,0,"reason.stack
reason.toString()
reason.message",0,3,0,"reason.stack
reason.message
null",0,3,0,"reason + 1
reason.message
reason.toString()",,,,,0,3,0,"null
reason.toString()
{}"
q,q.js,1079,60,0,3,0,"promise.then(function () {
  throw new Error(""test"");
})
promise.then(function () {
  return Q.reject(""test"");
})
promise.then(function () {
  return Q.reject(new Error(""test""));
})",,,,,0,3,0,"promise.then(function () {
  throw new Error(""Error message"");
})
promise.then(function () {
  return Q.reject(reason);
})
promise.then(function () {
  return Q.fulfill(value);
})",,,,,0,3,0,"0
null
promise.then()"
q,q.js,1080,17,0,3,0,"reportedUnhandledRejections.pop
reportedUnhandledRejections.shift
reportedUnhandledRejections.unshift",0,3,0,"reportedUnhandledRejections.pop
reportedUnhandledRejections.shift
reportedUnhandledRejections.unshift",,,,,,,,,,,,
q,q.js,1085,5,0,3,0,"unhandledRejections.pop
unhandledRejections.shift
unhandledRejections.unshift",0,2,0,"unhandledRejections.pop
unhandledRejections.shift",0,2,0,"unhandledRejections.pop
unhandledRejections.shift",,,,,,,,
q,q.js,1085,30,1,2,0,"rejection
null
undefined",1,2,0,"rejection
null
undefined",0,3,0,"null
undefined
new Promise(() => {})",,,,,2,1,0,"Promise.resolve()
Q.reject()
null"
q,q.js,1086,9,0,3,0,"reason && reason.stack !== ""undefined""
reason && reason.stack !== ""undefined"" && reason.stack !== null
reason && reason.stack !== ""undefined"" && reason.stack !== ""undefined""",0,3,0,"reason && reason.stack !== ""undefined""
reason && reason.stack !== ""undefined"" && reason.stack !== null
reason && reason.stack !== ""undefined"" && reason.stack !== ""null""",0,3,0,"reason && reason.stack !== null
reason && reason.stack !== ""undefined""
reason && reason.stack !== undefined",,,,,0,3,0,"reason && reason.stack != null
reason && reason.stack !== void 0
reason && ""stack"" in reason"
q,q.js,1087,31,0,3,0,"reason.name
reason.message
reason.code",0,3,0,"reason.stack.length
reason.stack.split(""\n"")
reason.stack.indexOf(""Error"")",0,3,0,"reason.message
reason.name
reason.code",,,,,0,3,0,"reason
Object.assign(reason)
console.dir(reason)"
q,q.js,1089,9,0,3,0,"unhandledReasons.pop
unhandledReasons.shift
unhandledReasons.unshift",,,,,,,,,,,,,,,,
q,q.js,1094,9,0,2,0,"trackUnhandledRejections === false
trackUnhandledRejections !== true",0,2,0,"typeof trackUnhandledRejections === ""undefined""
trackUnhandledRejections === false",0,2,0,"trackUnhandledRejections
!trackUnhandledRejections && unhandledRejections.length > 0",,,,,0,3,0,"trackUnhandledRejections === false
!array_indexOf(unhandledRejections, promise)
promise.isFulfilled()"
q,q.js,1089,31,3,0,0,"""(no stack) "" + reason.message
""(no stack) "" + reason.stack
""(no stack) "" + reason.toString()",3,0,0,"""(no stack) "" + reason.message
""(no stack) "" + reason.stack
""(no stack) "" + reason.toString()",1,2,0,"reason + "" (no stack) ""
reason + "" (no stack)""
""(no stack) "" + reason.toString()",,,,,0,3,0,"reason, "" ""
NaN
null"
q,q.js,1098,14,0,0,3,"array_lastIndexOf
array_includes
array_findIndex",0,0,3,"array_lastIndexOf
array_includes
array_findIndex",0,0,3,"array_lastIndexOf
array_includes
array_findIndex",,,,,0,0,3,"method_indexOf
array.indexOf
index_of"
q,q.js,1098,28,1,2,0,"unhandledRejections.slice()
unhandledRejections.splice(0, 1)
unhandledRejections.pop()",0,3,0,"unhandledRejections.slice()
unhandledRejections.concat()
unhandledRejections.filter(function (rejection) {
  return rejection !== promise;
})",1,2,0,"unhandledRejections.slice()
unhandledRejections.splice(0, unhandledRejections.length)
unhandledRejections.pop()",,,,,,,,
q,q.js,1099,9,0,3,0,"at < -1
at > -1
at === -1",0,3,0,"at > -1
at < -1
at === -2",0,3,0,"at < 0
at > 0
at === 0",,,,,0,3,0,"array_indexOf(reportedUnhandledRejections, promise) != -2
unhandledRejections[at] != promise
promise.isFulfilled()"
q,q.js,1098,49,0,0,3,"promise.then(function () {})
promise.catch(function () {})
promise.finally(function () {})",0,0,3,"promise.then()
promise.catch()
promise.finally()",0,0,3,"promise.then(function () {})
promise.catch(function () {})
promise.finally(function () {})",,,,,,,,
q,q.js,1102,32,0,3,0,"array_indexOf(reportedUnhandledRejections.length, promise)
array_indexOf(reportedUnhandledRejections[0], promise)
array_indexOf(reportedUnhandledRejections.indexOf(promise) !== -1, promise)",3,0,0,"array_lastIndexOf
array_includes
array_findIndex",0,2,0,"array_indexOf(reportedUnhandledRejections, unhandledRejections)
array_indexOf(reportedUnhandledRejections, unhandledReasons)",,,,,0,2,0,"array_indexOf(unhandledRejections)
array_indexOf(unhandledReasons)"
q,q.js,1102,46,0,3,0,"unhandledRejections
reportedUnhandledRejections.length
unhandledReasons.length",1,2,0,"null
unhandledRejections
[]",1,2,0,"reportedUnhandledRejections.pop()
unhandledRejections
reportedUnhandledRejections.push(promise)",,,,,0,3,0,"unhandledRejections
reportedUnhandledRejections.length
unhandledReasons"
q,q.js,1102,75,0,3,0,"promise.then(function () {})
promise.catch(function () {})
promise.finally(function () {})",0,3,0,"promise.then(function () {})
promise.catch(function () {})
promise.finally(function () {})",0,3,0,"null
undefined
reportedUnhandledRejections[0]",,,,,0,3,0,"undefined
null
reportedUnhandledRejections.length"
q,q.js,1103,21,0,3,0,"atReport === -1
reportedUnhandledRejections.length === 0
unhandledRejections.length === 0",0,3,0,"atReport > -1
atReport === -2
atReport < -1",0,2,0,"atReport > -1
atReport !== -1 && reportedUnhandledRejections.indexOf(promise) === -1",,,,,0,3,0,"atReport > -1
atReport < -1
atReport + 1"
q,q.js,1104,21,0,2,0,"process.emit(""rejectionHandled"", unhandledReasons[at], unhandledRejections[at])
process.emit(""rejectionHandled"", reason, promise)",0,3,0,"process.emit(""rejectionHandled"", unhandledReasons[at], unhandledRejections[at])
process.emit(""rejectionHandled"", unhandledReasons[at], reportedUnhandledRejections[at])
process.emit(""rejectionHandled"", unhandledReasons[at], unhandledReasons[at])",0,3,0,"process.emit(""rejectionHandled"", unhandledReasons[at + 1], promise)
process.emit(""rejectionHandled"", unhandledReasons[at - 1], promise)
process.emit(""rejectionHandled"", null, promise)",,,,,0,3,0,"process.emit(""fulfilled"", Promise.resolve())
process.emit(""rejectionHandled"", unhandledReasons[at], unhandledRejections[at])
process.emit(""rejectionHandled"", unhandledReasons[at], unhandledRejections[at + 1])"
q,q.js,1104,54,0,3,0,"unhandledReasons[at + 1]
unhandledReasons[at - 1]
unhandledReasons[at] = ""new reason""",0,3,0,"unhandledReasons[at + 1]
unhandledReasons[at - 1]
unhandledReasons[at] = ""different value""",0,3,0,"unhandledReasons[at + 1]
unhandledReasons[at - 1]
unhandledReasons[at] + 1",,,,,0,2,0,"unhandledReasons.slice(1)
unhandledReasons.pop()"
q,q.js,1105,21,0,3,0,"reportedUnhandledRejections.splice(atReport, 0)
reportedUnhandledRejections.splice(atReport, -1)
reportedUnhandledRejections.splice(atReport, 2)",0,3,0,"reportedUnhandledRejections.shift
reportedUnhandledRejections.pop
reportedUnhandledRejections.length = 0",0,3,0,"reportedUnhandledRejections.splice(atReport - 1)
reportedUnhandledRejections.splice(reportedUnhandledRejections.length - atReport - 1)
reportedUnhandledRejections.splice(atReport + 1)",,,,,0,3,0,"reportedUnhandledRejections.splice(atReport, 0)
reportedUnhandledRejections.splice(atReport)
reportedUnhandledRejections.splice(atReport - 1)"
q,q.js,1105,56,0,3,0,"atReport + 1
atReport - 1
atReport.length",0,3,0,"atReport.length
atReport[0]
atReport.pop()",0,3,0,"atReport - 1
atReport + 1
reportedUnhandledRejections.length - 1",,,,,0,2,0,"-1
array_indexOf(unhandledRejections, promise) + 1"
q,q.js,1105,66,0,3,0,"0
-1
2",0,3,0,"-1
0
100",0,3,0,"2
0
array.length - 1",,,,,0,3,0,"0
null
unhandledRejections.length"
q,q.js,1109,9,0,3,0,"unhandledRejections.splice(at, 0)
unhandledRejections.splice(at, 2)
unhandledRejections.splice(at, -1)",0,3,0,"unhandledRejections.splice(at, 0)
unhandledRejections.splice(at, 2)
unhandledRejections.splice(at, -1)",0,3,0,"unhandledRejections.splice(at - 1)
unhandledRejections.splice(at + 1)
unhandledRejections.splice(at = at + 1)",,,,,0,3,0,"unhandledRejections.splice(at, 2)
unhandledRejections.splice(at, 3)
unhandledRejections.splice(at, -1)"
q,q.js,1109,36,0,3,0,"at + 1
at - 1
at + 2",0,3,0,"at + 1
at - 1
at + 2",0,3,0,"at + 1
at - 1
at + 2",,,,,0,3,0,"unhandledReasons.length - 1
unhandledReasons[unhandledRejections.indexOf(promise)]
unhandledRejections.indexOf(promise) - 1"
q,q.js,1109,40,0,3,0,"0
-1
2",0,3,0,"0
-1
2",0,3,0,"2
0
-1",,,,,0,3,0,"2
0
unhandledRejections.length"
q,q.js,1110,9,0,3,0,"unhandledReasons.splice(at, 2)
unhandledReasons.splice(at, 0)
unhandledReasons.splice(at, -1)",0,3,0,"unhandledReasons.splice(at + 1)
unhandledReasons.splice(at - 1)
unhandledReasons.splice(at * 2)",0,3,0,"unhandledReasons.splice(at + 1)
unhandledReasons.splice(unhandledReasons.length - 1)
unhandledReasons.splice(unhandledReasons.length)",,,,,0,3,0,"unhandledReasons.splice(at + 1)
unhandledReasons.splice(-2)
unhandledReasons.splice(at - 3)"
q,q.js,1110,33,0,3,0,"at + 1
at - 1
at + 2",0,3,0,"at + 1
at - 1
at + 2",0,3,0,"at + 1
at - 1
at.length",,,,,0,3,0,"at - 1
at + 1
at.length"
q,q.js,1110,37,0,3,0,"0
-1
unhandledReasons.length",0,3,0,"0
-1
unhandledReasons.length",0,3,0,"0
-1
null",,,,,0,3,0,"0
unhandledReasons.length - 1
Math.ceil(unhandledReasons.length / 2)"
q,q.js,1122,5,0,2,0,"unhandledRejections.length = 0
unhandledReasons.length = 0",0,2,0,"unhandledRejections.length = 0
unhandledReasons.length = 0",0,2,0,"unhandledRejections.length = 0
trackUnhandledRejections = false",,,,,,,,
q,q.js,1139,17,0,3,0,"!rejected
rejected && false
rejected || true",0,3,0,"!rejected
rejected && false
rejected || true",0,3,0,"rejected && false
rejected || true
!rejected",,,,,0,3,0,"!rejected
rejected && false
rejected || false"
q,q.js,1140,34,0,2,1,"undefined
null
Promise.reject()",0,2,1,"null
undefined
Promise.reject()",0,2,1,"null
undefined
Promise.reject()",,,,,0,3,0,"rejection
rejection.promise
null"
q,q.js,1151,5,0,1,0,untrackRejection,0,1,0,untrackRejection,0,1,0,untrackRejection,,,,,0,2,0,"trackRejection(reason, rejection)
trackRejection(reason, null)"
q,q.js,1151,20,0,3,0,"null
undefined
0",0,3,0,"null
undefined
0",0,3,0,"null
undefined
rejection.reason",,,,,2,1,0,"Promise.reject('')
Promise.resolve(0)
null"
q,q.js,1142,40,0,0,3,"null
undefined
""error""",0,0,3,"null
undefined
""error""",0,0,3,"null
undefined
0",,,,,0,0,3,"null
undefined
Promise.reject(new Error(""Rejected""))"
q,q.js,1151,31,0,3,0,"null
undefined
""some string""",0,3,0,"null
undefined
""some other string""",1,2,0,"null
undefined
reason.stack",,,,,0,3,0,"undefined
""error message""
Error()"
